tag_name,timestamp,value
DLM:30404-FLOW,2021-07-12 15:45:00+00:00,8.8
DLM:30404-FLOW,2021-07-12 16:00:00+00:00,8.16
DLM:30404-FLOW,2021-07-12 16:15:00+00:00,8.56
DLM:30404-FLOW,2021-07-12 16:30:00+00:00,7.72
DLM:30404-FLOW,2021-07-12 16:45:00+00:00,7.11
DLM:30404-FLOW,2021-07-12 17:00:00+00:00,6.71
DLM:30404-FLOW,2021-07-12 17:15:00+00:00,5.96
DLM:30404-FLOW,2021-07-12 17:30:00+00:00,6.59
DLM:30404-FLOW,2021-07-12 17:45:00+00:00,6.52
DLM:30404-FLOW,2021-07-12 18:00:00+00:00,6.9
DLM:30404-FLOW,2021-07-12 18:15:00+00:00,6.71
DLM:30404-FLOW,2021-07-12 18:30:00+00:00,6.41
DLM:30404-FLOW,2021-07-12 18:45:00+00:00,6.65
DLM:30404-FLOW,2021-07-12 19:00:00+00:00,7.32
DLM:30404-FLOW,2021-07-12 19:15:00+00:00,6.87
DLM:30404-FLOW,2021-07-12 19:30:00+00:00,7.48
DLM:30404-FLOW,2021-07-12 19:45:00+00:00,6.86
DLM:30404-FLOW,2021-07-12 20:00:00+00:00,6.16
DLM:30404-FLOW,2021-07-12 20:15:00+00:00,6.83
DLM:30404-FLOW,2021-07-12 20:30:00+00:00,7.67
DLM:30404-FLOW,2021-07-12 20:45:00+00:00,7.98
DLM:30404-FLOW,2021-07-12 21:00:00+00:00,8.0
DLM:30404-FLOW,2021-07-12 21:15:00+00:00,8.03
DLM:30404-FLOW,2021-07-12 21:30:00+00:00,7.26
DLM:30404-FLOW,2021-07-12 21:45:00+00:00,7.13
DLM:30404-FLOW,2021-07-12 22:00:00+00:00,7.03
DLM:30404-FLOW,2021-07-12 22:15:00+00:00,6.64
DLM:30404-FLOW,2021-07-12 22:30:00+00:00,7.5
DLM:30404-FLOW,2021-07-12 22:45:00+00:00,8.46
DLM:30404-FLOW,2021-07-12 23:00:00+00:00,9.41
DLM:30404-FLOW,2021-07-12 23:15:00+00:00,9.83
DLM:30404-FLOW,2021-07-12 23:30:00+00:00,9.73
DLM:30404-FLOW,2021-07-12 23:45:00+00:00,9.45
DLM:30404-FLOW,2021-07-13 00:00:00+00:00,10.65
DLM:30404-FLOW,2021-07-13 00:15:00+00:00,12.03
DLM:30404-FLOW,2021-07-13 00:30:00+00:00,12.54
DLM:30404-FLOW,2021-07-13 00:45:00+00:00,13.25
DLM:30404-FLOW,2021-07-13 01:00:00+00:00,13.14
DLM:30404-FLOW,2021-07-13 01:15:00+00:00,14.01
DLM:30404-FLOW,2021-07-13 01:30:00+00:00,13.32
DLM:30404-FLOW,2021-07-13 01:45:00+00:00,12.94
DLM:30404-FLOW,2021-07-13 02:00:00+00:00,12.82
DLM:30404-FLOW,2021-07-13 02:15:00+00:00,12.88
DLM:30404-FLOW,2021-07-13 02:30:00+00:00,12.54
DLM:30404-FLOW,2021-07-13 02:45:00+00:00,11.98
DLM:30404-FLOW,2021-07-13 03:00:00+00:00,12.15
DLM:30404-FLOW,2021-07-13 03:15:00+00:00,12.56
DLM:30404-FLOW,2021-07-13 03:30:00+00:00,12.66
DLM:30404-FLOW,2021-07-13 03:45:00+00:00,11.72
DLM:30404-FLOW,2021-07-13 04:00:00+00:00,12.04
DLM:30404-FLOW,2021-07-13 04:15:00+00:00,12.05
DLM:30404-FLOW,2021-07-13 04:30:00+00:00,11.7
DLM:30404-FLOW,2021-07-13 04:45:00+00:00,11.32
DLM:30404-FLOW,2021-07-13 05:00:00+00:00,10.23
DLM:30404-FLOW,2021-07-13 05:15:00+00:00,10.18
DLM:30404-FLOW,2021-07-13 05:30:00+00:00,9.34
DLM:30404-FLOW,2021-07-13 05:45:00+00:00,9.91
DLM:30404-FLOW,2021-07-13 06:00:00+00:00,10.08
DLM:30404-FLOW,2021-07-13 06:15:00+00:00,9.51
DLM:30404-FLOW,2021-07-13 06:30:00+00:00,9.43
DLM:30404-FLOW,2021-07-13 06:45:00+00:00,8.28
DLM:30404-FLOW,2021-07-13 07:00:00+00:00,7.49
DLM:30404-FLOW,2021-07-13 07:15:00+00:00,7.71
DLM:30404-FLOW,2021-07-13 07:30:00+00:00,8.13
DLM:30404-FLOW,2021-07-13 07:45:00+00:00,8.08
DLM:30404-FLOW,2021-07-13 08:00:00+00:00,7.61
DLM:30404-FLOW,2021-07-13 08:15:00+00:00,7.12
DLM:30404-FLOW,2021-07-13 08:30:00+00:00,7.94
DLM:30404-FLOW,2021-07-13 08:45:00+00:00,8.06
DLM:30404-FLOW,2021-07-13 09:00:00+00:00,7.89
DLM:30404-FLOW,2021-07-13 09:15:00+00:00,7.75
DLM:30404-FLOW,2021-07-13 09:30:00+00:00,8.4
DLM:30404-FLOW,2021-07-13 09:45:00+00:00,8.1
DLM:30404-FLOW,2021-07-13 10:00:00+00:00,7.94
DLM:30404-FLOW,2021-07-13 10:15:00+00:00,8.14
DLM:30404-FLOW,2021-07-13 10:30:00+00:00,9.18
DLM:30404-FLOW,2021-07-13 10:45:00+00:00,8.72
DLM:30404-FLOW,2021-07-13 11:00:00+00:00,9.34
DLM:30404-FLOW,2021-07-13 11:15:00+00:00,9.38
DLM:30404-FLOW,2021-07-13 11:30:00+00:00,9.98
DLM:30404-FLOW,2021-07-13 11:45:00+00:00,10.21
DLM:30404-FLOW,2021-07-13 12:00:00+00:00,10.84
DLM:30404-FLOW,2021-07-13 12:15:00+00:00,10.63
DLM:30404-FLOW,2021-07-13 12:30:00+00:00,10.88
DLM:30404-FLOW,2021-07-13 12:45:00+00:00,10.91
DLM:30404-FLOW,2021-07-13 13:00:00+00:00,10.27
DLM:30404-FLOW,2021-07-13 13:15:00+00:00,10.24
DLM:30404-FLOW,2021-07-13 13:30:00+00:00,9.84
DLM:30404-FLOW,2021-07-13 13:45:00+00:00,10.27
DLM:30404-FLOW,2021-07-13 14:00:00+00:00,9.79
DLM:30404-FLOW,2021-07-13 14:15:00+00:00,10.25
DLM:30404-FLOW,2021-07-13 14:30:00+00:00,9.96
DLM:30404-FLOW,2021-07-13 14:45:00+00:00,9.44
DLM:30404-FLOW,2021-07-13 15:00:00+00:00,8.42
DLM:30404-FLOW,2021-07-13 15:15:00+00:00,8.3
DLM:30404-FLOW,2021-07-13 15:30:00+00:00,8.43
DLM:30404-FLOW,2021-07-13 15:45:00+00:00,8.23
DLM:30404-FLOW,2021-07-13 16:00:00+00:00,7.8
DLM:30404-FLOW,2021-07-13 16:15:00+00:00,7.63
DLM:30404-FLOW,2021-07-13 16:30:00+00:00,8.08
DLM:30404-FLOW,2021-07-13 16:45:00+00:00,8.38
DLM:30404-FLOW,2021-07-13 17:00:00+00:00,7.86
DLM:30404-FLOW,2021-07-13 17:15:00+00:00,7.38
DLM:30404-FLOW,2021-07-13 17:30:00+00:00,7.3
DLM:30404-FLOW,2021-07-13 17:45:00+00:00,7.66
DLM:30404-FLOW,2021-07-13 18:00:00+00:00,7.48
DLM:30404-FLOW,2021-07-13 18:15:00+00:00,7.94
DLM:30404-FLOW,2021-07-13 18:30:00+00:00,8.22
DLM:30404-FLOW,2021-07-13 18:45:00+00:00,8.56
DLM:30404-FLOW,2021-07-13 19:00:00+00:00,8.24
DLM:30404-FLOW,2021-07-13 19:15:00+00:00,8.42
DLM:30404-FLOW,2021-07-13 19:30:00+00:00,9.27
DLM:30404-FLOW,2021-07-13 19:45:00+00:00,9.91
DLM:30404-FLOW,2021-07-13 20:00:00+00:00,10.65
DLM:30404-FLOW,2021-07-13 20:15:00+00:00,10.45
DLM:30404-FLOW,2021-07-13 20:30:00+00:00,10.86
DLM:30404-FLOW,2021-07-13 20:45:00+00:00,11.86
DLM:30404-FLOW,2021-07-13 21:00:00+00:00,12.05
DLM:30404-FLOW,2021-07-13 21:15:00+00:00,11.62
DLM:30404-FLOW,2021-07-13 21:30:00+00:00,12.59
DLM:30404-FLOW,2021-07-13 21:45:00+00:00,13.52
DLM:30404-FLOW,2021-07-13 22:00:00+00:00,13.38
DLM:30404-FLOW,2021-07-13 22:15:00+00:00,13.8
DLM:30404-FLOW,2021-07-13 22:30:00+00:00,15.26
DLM:30404-FLOW,2021-07-13 22:45:00+00:00,14.96
DLM:30404-FLOW,2021-07-13 23:00:00+00:00,16.16
DLM:30404-FLOW,2021-07-13 23:15:00+00:00,16.18
DLM:30404-FLOW,2021-07-13 23:30:00+00:00,17.01
DLM:30404-FLOW,2021-07-13 23:45:00+00:00,18.21
DLM:30404-FLOW,2021-07-14 00:00:00+00:00,18.65
DLM:30404-FLOW,2021-07-14 00:15:00+00:00,18.26
DLM:30404-FLOW,2021-07-14 00:30:00+00:00,18.18
DLM:30404-FLOW,2021-07-14 00:45:00+00:00,17.37
DLM:30404-FLOW,2021-07-14 01:00:00+00:00,16.59
DLM:30404-FLOW,2021-07-14 01:15:00+00:00,16.24
DLM:30404-FLOW,2021-07-14 01:30:00+00:00,15.7
DLM:30404-FLOW,2021-07-14 01:45:00+00:00,16.08
DLM:30404-FLOW,2021-07-14 02:00:00+00:00,15.62
DLM:30404-FLOW,2021-07-14 02:15:00+00:00,15.66
DLM:30404-FLOW,2021-07-14 02:30:00+00:00,14.23
DLM:30404-FLOW,2021-07-14 02:45:00+00:00,13.71
DLM:30404-FLOW,2021-07-14 03:00:00+00:00,12.21
DLM:30404-FLOW,2021-07-14 03:15:00+00:00,12.12
DLM:30404-FLOW,2021-07-14 03:30:00+00:00,13.16
DLM:30404-FLOW,2021-07-14 03:45:00+00:00,14.39
DLM:30404-FLOW,2021-07-14 04:00:00+00:00,14.9
DLM:30404-FLOW,2021-07-14 04:15:00+00:00,15.15
DLM:30404-FLOW,2021-07-14 04:30:00+00:00,14.93
DLM:30404-FLOW,2021-07-14 04:45:00+00:00,14.84
DLM:30404-FLOW,2021-07-14 05:00:00+00:00,14.55
DLM:30404-FLOW,2021-07-14 05:15:00+00:00,13.02
DLM:30404-FLOW,2021-07-14 05:30:00+00:00,12.38
DLM:30404-FLOW,2021-07-14 05:45:00+00:00,12.56
DLM:30404-FLOW,2021-07-14 06:00:00+00:00,11.89
DLM:30404-FLOW,2021-07-14 06:15:00+00:00,11.89
DLM:30404-FLOW,2021-07-14 06:30:00+00:00,10.83
DLM:30404-FLOW,2021-07-14 06:45:00+00:00,10.95
DLM:30404-FLOW,2021-07-14 07:00:00+00:00,11.31
DLM:30404-FLOW,2021-07-14 07:15:00+00:00,10.38
DLM:30404-FLOW,2021-07-14 07:30:00+00:00,10.14
DLM:30404-FLOW,2021-07-14 07:45:00+00:00,10.19
DLM:30404-FLOW,2021-07-14 08:00:00+00:00,10.44
DLM:30404-FLOW,2021-07-14 08:15:00+00:00,10.62
DLM:30404-FLOW,2021-07-14 08:30:00+00:00,11.05
DLM:30404-FLOW,2021-07-14 08:45:00+00:00,10.48
DLM:30404-FLOW,2021-07-14 09:00:00+00:00,10.71
DLM:30404-FLOW,2021-07-14 09:15:00+00:00,9.39
DLM:30404-FLOW,2021-07-14 09:30:00+00:00,9.92
DLM:30404-FLOW,2021-07-14 09:45:00+00:00,10.63
DLM:30404-FLOW,2021-07-14 10:00:00+00:00,10.5
DLM:30404-FLOW,2021-07-14 10:15:00+00:00,10.25
DLM:30404-FLOW,2021-07-14 10:30:00+00:00,9.61
DLM:30404-FLOW,2021-07-14 10:45:00+00:00,10.16
DLM:30404-FLOW,2021-07-14 11:00:00+00:00,8.92
DLM:30404-FLOW,2021-07-14 11:15:00+00:00,7.84
DLM:30404-FLOW,2021-07-14 11:30:00+00:00,7.81
DLM:30404-FLOW,2021-07-14 11:45:00+00:00,8.05
DLM:30404-FLOW,2021-07-14 12:00:00+00:00,8.44
DLM:30404-FLOW,2021-07-14 12:15:00+00:00,8.98
DLM:30404-FLOW,2021-07-14 12:30:00+00:00,8.58
DLM:30404-FLOW,2021-07-14 12:45:00+00:00,8.21
DLM:30404-FLOW,2021-07-14 13:00:00+00:00,7.96
DLM:30404-FLOW,2021-07-14 13:15:00+00:00,6.73
DLM:30404-FLOW,2021-07-14 13:30:00+00:00,6.93
DLM:30404-FLOW,2021-07-14 13:45:00+00:00,7.22
DLM:30404-FLOW,2021-07-14 14:00:00+00:00,7.31
DLM:30404-FLOW,2021-07-14 14:15:00+00:00,7.08
DLM:30404-FLOW,2021-07-14 14:30:00+00:00,7.3
DLM:30404-FLOW,2021-07-14 14:45:00+00:00,7.51
DLM:30404-FLOW,2021-07-14 15:00:00+00:00,7.54
DLM:30404-FLOW,2021-07-14 15:15:00+00:00,7.72
DLM:30404-FLOW,2021-07-14 15:30:00+00:00,8.46
DLM:30404-FLOW,2021-07-14 15:45:00+00:00,9.7
DLM:30404-FLOW,2021-07-14 16:00:00+00:00,9.81
DLM:30404-FLOW,2021-07-14 16:15:00+00:00,9.49
DLM:30404-FLOW,2021-07-14 16:30:00+00:00,9.03
DLM:30404-FLOW,2021-07-14 16:45:00+00:00,8.83
DLM:30404-FLOW,2021-07-14 17:00:00+00:00,8.48
DLM:30404-FLOW,2021-07-14 17:15:00+00:00,8.65
DLM:30404-FLOW,2021-07-14 17:30:00+00:00,8.83
DLM:30404-FLOW,2021-07-14 17:45:00+00:00,7.87
DLM:30404-FLOW,2021-07-14 18:00:00+00:00,7.81
DLM:30404-FLOW,2021-07-14 18:15:00+00:00,7.62
DLM:30404-FLOW,2021-07-14 18:30:00+00:00,7.15
DLM:30404-FLOW,2021-07-14 18:45:00+00:00,7.43
DLM:30404-FLOW,2021-07-14 19:00:00+00:00,7.39
DLM:30404-FLOW,2021-07-14 19:15:00+00:00,7.71
DLM:30404-FLOW,2021-07-14 19:30:00+00:00,7.77
DLM:30404-FLOW,2021-07-14 19:45:00+00:00,7.69
DLM:30404-FLOW,2021-07-14 20:00:00+00:00,8.15
DLM:30404-FLOW,2021-07-14 20:15:00+00:00,8.34
DLM:30404-FLOW,2021-07-14 20:30:00+00:00,8.75
DLM:30404-FLOW,2021-07-14 20:45:00+00:00,9.2
DLM:30404-FLOW,2021-07-14 21:00:00+00:00,9.48
DLM:30404-FLOW,2021-07-14 21:15:00+00:00,9.25
DLM:30404-FLOW,2021-07-14 21:30:00+00:00,9.59
DLM:30404-FLOW,2021-07-14 21:45:00+00:00,9.68
DLM:30404-FLOW,2021-07-14 22:00:00+00:00,10.45
DLM:30404-FLOW,2021-07-14 22:15:00+00:00,10.44
DLM:30404-FLOW,2021-07-14 22:30:00+00:00,10.78
DLM:30404-FLOW,2021-07-14 22:45:00+00:00,10.51
DLM:30404-FLOW,2021-07-14 23:00:00+00:00,11.05
DLM:30404-FLOW,2021-07-14 23:15:00+00:00,12.06
DLM:30404-FLOW,2021-07-14 23:30:00+00:00,11.37
DLM:30404-FLOW,2021-07-14 23:45:00+00:00,11.89
DLM:30430-FLOW,2021-07-01 00:00:00+00:00,5.58
DLM:30430-FLOW,2021-07-01 00:15:00+00:00,5.71
DLM:30430-FLOW,2021-07-01 00:30:00+00:00,5.54
DLM:30430-FLOW,2021-07-01 00:45:00+00:00,5.83
DLM:30430-FLOW,2021-07-01 01:00:00+00:00,6.27
DLM:30430-FLOW,2021-07-01 01:15:00+00:00,6.29
DLM:30430-FLOW,2021-07-01 01:30:00+00:00,6.17
DLM:30430-FLOW,2021-07-01 01:45:00+00:00,5.96
DLM:30430-FLOW,2021-07-01 02:00:00+00:00,5.59
DLM:30430-FLOW,2021-07-01 02:15:00+00:00,5.53
DLM:30430-FLOW,2021-07-01 02:30:00+00:00,5.39
DLM:30430-FLOW,2021-07-01 02:45:00+00:00,5.36
DLM:30430-FLOW,2021-07-01 03:00:00+00:00,5.11
DLM:30430-FLOW,2021-07-01 03:15:00+00:00,4.87
DLM:30430-FLOW,2021-07-01 03:30:00+00:00,4.57
DLM:30430-FLOW,2021-07-01 03:45:00+00:00,4.29
DLM:30430-FLOW,2021-07-01 04:00:00+00:00,4.0
DLM:30430-FLOW,2021-07-01 04:15:00+00:00,3.71
DLM:30430-FLOW,2021-07-01 04:30:00+00:00,3.58
DLM:30430-FLOW,2021-07-01 04:45:00+00:00,3.22
DLM:30430-FLOW,2021-07-01 05:00:00+00:00,3.55
DLM:30430-FLOW,2021-07-01 05:15:00+00:00,4.04
DLM:30430-FLOW,2021-07-01 05:30:00+00:00,4.05
DLM:30430-FLOW,2021-07-01 05:45:00+00:00,3.85
DLM:30430-FLOW,2021-07-01 06:00:00+00:00,4.13
DLM:30430-FLOW,2021-07-01 06:15:00+00:00,4.3
DLM:30430-FLOW,2021-07-01 06:30:00+00:00,5.15
DLM:30430-FLOW,2021-07-01 06:45:00+00:00,5.56
DLM:30430-FLOW,2021-07-01 07:00:00+00:00,5.77
DLM:30430-FLOW,2021-07-01 07:15:00+00:00,6.18
DLM:30430-FLOW,2021-07-01 07:30:00+00:00,6.67
DLM:30430-FLOW,2021-07-01 07:45:00+00:00,6.67
DLM:30430-FLOW,2021-07-01 08:00:00+00:00,6.72
DLM:30430-FLOW,2021-07-01 08:15:00+00:00,6.8
DLM:30430-FLOW,2021-07-01 08:30:00+00:00,7.05
DLM:30430-FLOW,2021-07-01 08:45:00+00:00,7.4
DLM:30430-FLOW,2021-07-01 09:00:00+00:00,6.77
DLM:30430-FLOW,2021-07-01 09:15:00+00:00,8.13
DLM:30430-FLOW,2021-07-01 09:30:00+00:00,7.53
DLM:30430-FLOW,2021-07-01 09:45:00+00:00,7.51
DLM:30430-FLOW,2021-07-01 10:00:00+00:00,7.82
DLM:30430-FLOW,2021-07-01 10:15:00+00:00,7.89
DLM:30430-FLOW,2021-07-01 10:30:00+00:00,7.9
DLM:30430-FLOW,2021-07-01 10:45:00+00:00,8.61
DLM:30430-FLOW,2021-07-01 11:00:00+00:00,8.08
DLM:30430-FLOW,2021-07-01 11:15:00+00:00,8.23
DLM:30430-FLOW,2021-07-01 11:30:00+00:00,8.44
DLM:30430-FLOW,2021-07-01 11:45:00+00:00,8.59
DLM:30430-FLOW,2021-07-01 12:00:00+00:00,8.3
DLM:30430-FLOW,2021-07-01 12:15:00+00:00,8.75
DLM:30430-FLOW,2021-07-01 12:30:00+00:00,8.19
DLM:30430-FLOW,2021-07-01 12:45:00+00:00,8.16
DLM:30430-FLOW,2021-07-01 13:00:00+00:00,7.7
DLM:30430-FLOW,2021-07-01 13:15:00+00:00,8.2
DLM:30430-FLOW,2021-07-01 13:30:00+00:00,7.54
DLM:30430-FLOW,2021-07-01 13:45:00+00:00,7.11
DLM:30430-FLOW,2021-07-01 14:00:00+00:00,6.9
DLM:30430-FLOW,2021-07-01 14:15:00+00:00,6.79
DLM:30430-FLOW,2021-07-01 14:30:00+00:00,6.77
DLM:30430-FLOW,2021-07-01 14:45:00+00:00,7.32
DLM:30430-FLOW,2021-07-01 15:00:00+00:00,6.85
DLM:30430-FLOW,2021-07-01 15:15:00+00:00,6.79
DLM:30430-FLOW,2021-07-01 15:30:00+00:00,6.71
DLM:30430-FLOW,2021-07-01 15:45:00+00:00,6.92
DLM:30430-FLOW,2021-07-01 16:00:00+00:00,6.5
DLM:30430-FLOW,2021-07-01 16:15:00+00:00,6.52
DLM:30430-FLOW,2021-07-01 16:30:00+00:00,6.93
DLM:30430-FLOW,2021-07-01 16:45:00+00:00,7.16
DLM:30430-FLOW,2021-07-01 17:00:00+00:00,7.53
DLM:30430-FLOW,2021-07-01 17:15:00+00:00,7.63
DLM:30430-FLOW,2021-07-01 17:30:00+00:00,7.61
DLM:30430-FLOW,2021-07-01 17:45:00+00:00,7.73
DLM:30430-FLOW,2021-07-01 18:00:00+00:00,7.55
DLM:30430-FLOW,2021-07-01 18:15:00+00:00,7.22
DLM:30430-FLOW,2021-07-01 18:30:00+00:00,7.51
DLM:30430-FLOW,2021-07-01 18:45:00+00:00,7.31
DLM:30430-FLOW,2021-07-01 19:00:00+00:00,7.71
DLM:30430-FLOW,2021-07-01 19:15:00+00:00,7.16
DLM:30430-FLOW,2021-07-01 19:30:00+00:00,6.51
DLM:30430-FLOW,2021-07-01 19:45:00+00:00,6.59
DLM:30430-FLOW,2021-07-01 20:00:00+00:00,6.22
DLM:30430-FLOW,2021-07-01 20:15:00+00:00,5.81
DLM:30430-FLOW,2021-07-01 20:30:00+00:00,5.33
DLM:30430-FLOW,2021-07-01 20:45:00+00:00,5.53
DLM:30430-FLOW,2021-07-01 21:00:00+00:00,5.47
DLM:30430-FLOW,2021-07-01 21:15:00+00:00,5.35
DLM:30430-FLOW,2021-07-01 21:30:00+00:00,4.48
DLM:30430-FLOW,2021-07-01 21:45:00+00:00,4.29
DLM:30430-FLOW,2021-07-01 22:00:00+00:00,4.61
DLM:30430-FLOW,2021-07-01 22:15:00+00:00,4.88
DLM:30430-FLOW,2021-07-01 22:30:00+00:00,4.77
DLM:30430-FLOW,2021-07-01 22:45:00+00:00,4.15
DLM:30430-FLOW,2021-07-01 23:00:00+00:00,3.97
DLM:30430-FLOW,2021-07-01 23:15:00+00:00,4.03
DLM:30430-FLOW,2021-07-01 23:30:00+00:00,3.63
DLM:30430-FLOW,2021-07-01 23:45:00+00:00,3.9
DLM:30430-FLOW,2021-07-02 00:00:00+00:00,3.61
DLM:30430-FLOW,2021-07-02 00:15:00+00:00,3.51
DLM:30430-FLOW,2021-07-02 00:30:00+00:00,2.96
DLM:30430-FLOW,2021-07-02 00:45:00+00:00,3.23
DLM:30430-FLOW,2021-07-02 01:00:00+00:00,2.71
DLM:30430-FLOW,2021-07-02 01:15:00+00:00,2.69
DLM:30430-FLOW,2021-07-02 01:30:00+00:00,3.01
DLM:30430-FLOW,2021-07-02 01:45:00+00:00,3.1
DLM:30430-FLOW,2021-07-02 02:00:00+00:00,3.66
DLM:30430-FLOW,2021-07-02 02:15:00+00:00,3.78
DLM:30430-FLOW,2021-07-02 02:30:00+00:00,4.07
DLM:30430-FLOW,2021-07-02 02:45:00+00:00,4.39
DLM:30430-FLOW,2021-07-02 03:00:00+00:00,4.74
DLM:30430-FLOW,2021-07-02 03:15:00+00:00,5.06
DLM:30430-FLOW,2021-07-02 03:30:00+00:00,4.59
DLM:30430-FLOW,2021-07-02 03:45:00+00:00,4.69
DLM:30430-FLOW,2021-07-02 04:00:00+00:00,4.83
DLM:30430-FLOW,2021-07-02 04:15:00+00:00,4.87
DLM:30430-FLOW,2021-07-02 04:30:00+00:00,4.91
DLM:30430-FLOW,2021-07-02 04:45:00+00:00,5.69
DLM:30430-FLOW,2021-07-02 05:00:00+00:00,5.68
DLM:30430-FLOW,2021-07-02 05:15:00+00:00,5.74
DLM:30430-FLOW,2021-07-02 05:30:00+00:00,5.88
DLM:30430-FLOW,2021-07-02 05:45:00+00:00,5.83
DLM:30430-FLOW,2021-07-02 06:00:00+00:00,5.82
DLM:30430-FLOW,2021-07-02 06:15:00+00:00,6.69
DLM:30430-FLOW,2021-07-02 06:30:00+00:00,6.71
DLM:30430-FLOW,2021-07-02 06:45:00+00:00,6.2
DLM:30430-FLOW,2021-07-02 07:00:00+00:00,6.38
DLM:30430-FLOW,2021-07-02 07:15:00+00:00,6.77
DLM:30430-FLOW,2021-07-02 07:30:00+00:00,6.46
DLM:30430-FLOW,2021-07-02 07:45:00+00:00,6.24
DLM:30430-FLOW,2021-07-02 08:00:00+00:00,6.08
DLM:30430-FLOW,2021-07-02 08:15:00+00:00,6.57
DLM:30430-FLOW,2021-07-02 08:30:00+00:00,6.54
DLM:30430-FLOW,2021-07-02 08:45:00+00:00,6.25
DLM:30430-FLOW,2021-07-02 09:00:00+00:00,5.69
DLM:30430-FLOW,2021-07-02 09:15:00+00:00,7.2
DLM:30430-FLOW,2021-07-02 09:30:00+00:00,7.17
DLM:30430-FLOW,2021-07-02 09:45:00+00:00,6.59
DLM:30430-FLOW,2021-07-02 10:00:00+00:00,6.38
DLM:30430-FLOW,2021-07-02 10:15:00+00:00,5.93
DLM:30430-FLOW,2021-07-02 10:30:00+00:00,6.23
DLM:30430-FLOW,2021-07-02 10:45:00+00:00,6.55
DLM:30430-FLOW,2021-07-02 11:00:00+00:00,6.76
DLM:30430-FLOW,2021-07-02 11:15:00+00:00,6.35
DLM:30430-FLOW,2021-07-02 11:30:00+00:00,6.31
DLM:30430-FLOW,2021-07-02 11:45:00+00:00,5.87
DLM:30430-FLOW,2021-07-02 12:00:00+00:00,5.59
DLM:30430-FLOW,2021-07-02 12:15:00+00:00,5.94
DLM:30430-FLOW,2021-07-02 12:30:00+00:00,5.67
DLM:30430-FLOW,2021-07-02 12:45:00+00:00,6.35
DLM:30430-FLOW,2021-07-02 13:00:00+00:00,5.92
DLM:30430-FLOW,2021-07-02 13:15:00+00:00,6.16
DLM:30430-FLOW,2021-07-02 13:30:00+00:00,6.23
DLM:30430-FLOW,2021-07-02 13:45:00+00:00,6.74
DLM:30430-FLOW,2021-07-02 14:00:00+00:00,6.84
DLM:30430-FLOW,2021-07-02 14:15:00+00:00,6.7
DLM:30430-FLOW,2021-07-02 14:30:00+00:00,6.62
DLM:30430-FLOW,2021-07-02 14:45:00+00:00,6.87
DLM:30430-FLOW,2021-07-02 15:00:00+00:00,7.04
DLM:30430-FLOW,2021-07-02 15:15:00+00:00,6.93
DLM:30430-FLOW,2021-07-02 15:30:00+00:00,7.14
DLM:30430-FLOW,2021-07-02 15:45:00+00:00,7.14
DLM:30430-FLOW,2021-07-02 16:00:00+00:00,7.37
DLM:30430-FLOW,2021-07-02 16:15:00+00:00,7.77
DLM:30430-FLOW,2021-07-02 16:30:00+00:00,8.47
DLM:30430-FLOW,2021-07-02 16:45:00+00:00,8.31
DLM:30430-FLOW,2021-07-02 17:00:00+00:00,8.74
DLM:30430-FLOW,2021-07-02 17:15:00+00:00,8.45
DLM:30430-FLOW,2021-07-02 17:30:00+00:00,8.41
DLM:30430-FLOW,2021-07-02 17:45:00+00:00,8.75
DLM:30430-FLOW,2021-07-02 18:00:00+00:00,8.36
DLM:30430-FLOW,2021-07-02 18:15:00+00:00,7.72
DLM:30430-FLOW,2021-07-02 18:30:00+00:00,7.02
DLM:30430-FLOW,2021-07-02 18:45:00+00:00,7.14
DLM:30430-FLOW,2021-07-02 19:00:00+00:00,6.69
DLM:30430-FLOW,2021-07-02 19:15:00+00:00,6.13
DLM:30430-FLOW,2021-07-02 19:30:00+00:00,6.34
DLM:30430-FLOW,2021-07-02 19:45:00+00:00,6.82
DLM:30430-FLOW,2021-07-02 20:00:00+00:00,6.76
DLM:30430-FLOW,2021-07-02 20:15:00+00:00,6.8
DLM:30430-FLOW,2021-07-02 20:30:00+00:00,6.8
DLM:30430-FLOW,2021-07-02 20:45:00+00:00,7.14
DLM:30430-FLOW,2021-07-02 21:00:00+00:00,6.87
DLM:30430-FLOW,2021-07-02 21:15:00+00:00,6.49
DLM:30430-FLOW,2021-07-02 21:30:00+00:00,6.61
DLM:30430-FLOW,2021-07-02 21:45:00+00:00,5.69
DLM:30430-FLOW,2021-07-02 22:00:00+00:00,5.4
DLM:30430-FLOW,2021-07-02 22:15:00+00:00,4.66
DLM:30430-FLOW,2021-07-02 22:30:00+00:00,4.9
DLM:30430-FLOW,2021-07-02 22:45:00+00:00,4.84
DLM:30430-FLOW,2021-07-02 23:00:00+00:00,4.86
DLM:30430-FLOW,2021-07-02 23:15:00+00:00,4.83
DLM:30430-FLOW,2021-07-02 23:30:00+00:00,4.47
DLM:30430-FLOW,2021-07-02 23:45:00+00:00,4.22
DLM:30430-FLOW,2021-07-03 00:00:00+00:00,4.11
DLM:30430-FLOW,2021-07-03 00:15:00+00:00,4.46
DLM:30430-FLOW,2021-07-03 00:30:00+00:00,4.62
DLM:30430-FLOW,2021-07-03 00:45:00+00:00,4.69
DLM:30430-FLOW,2021-07-03 01:00:00+00:00,4.79
DLM:30430-FLOW,2021-07-03 01:15:00+00:00,4.58
